Station_ID,Total_Count
1238,0.0
1239,1077.0
1240,152100.0
1241,0.0
1242,283686.0
1243,213830.0
1244,0.0
1245,489319.0
1246,290466.0
1247,0.0
1248,0.0
1249,0.0
1250,336488.0
1251,107909.0
1252,869224.0
1253,0.0
1254,0.0
1255,0.0
1256,319878.0
1257,0.0
1258,0.0
1259,0.0
1260,247575.0
1261,0.0
1262,307538.0
1263,260807.0
1264,0.0
1265,701038.0
1266,244259.0
1267,362313.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,186617.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,356900.0
1279,140145.0
1280,321552.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,153776.0
1294,111344.0
1295,148845.0
1296,224112.0
1297,640531.0
1298,138740.0
1299,0.0
1300,147119.0
1301,0.0
1302,0.0
1303,180851.0
1304,218024.0
1305,13117.0
1306,125554.0
1307,0.0
1308,0.0
1309,16426.0
1310,159210.0
1311,114112.0
1312,0.0
1313,0.0
1314,284088.0
1315,434071.0
1316,0.0
1317,0.0
1318,0.0
1319,316184.0
1320,0.0
1321,221348.0
1322,0.0
1323,195776.0
1324,61576.0
1325,0.0
1326,0.0
1327,85384.0
1328,0.0
1329,0.0
1330,0.0
1331,577084.0
1332,0.0
1333,569249.0
1334,0.0
1335,0.0
1336,356724.0
1337,176643.0
1338,0.0
1339,0.0
1340,0.0
1341,895544.0
1342,0.0
1343,280946.0
1344,285195.0
1345,0.0
1346,0.0
1347,396307.0
1348,237392.0
1349,287303.0
1350,0.0
1351,476351.0
1352,0.0
1353,247505.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,35396.0
1361,319166.0
1362,0.0
1363,0.0
1364,64419.0
1365,0.0
1366,0.0
1367,0.0
1368,719750.0
1369,418309.0
1370,210340.0
1371,0.0
1372,219087.0
1373,21954.0
1374,0.0
1375,0.0
1376,0.0
1377,479932.0
1378,0.0
1379,239992.0
1380,150884.0
1381,0.0
1382,0.0
1383,0.0
1384,803393.0
1385,268136.0
1386,276525.0
1387,173611.0
1388,156808.0
1389,394145.0
1390,0.0
1391,0.0
1392,162073.0
1393,0.0
1394,283631.0
1395,0.0
1396,0.0
1397,436698.0
1398,561593.0
1399,0.0
1400,670820.0
1401,71393.0
1402,254699.0
1403,307212.0
1404,0.0
1405,209922.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,699706.0
1412,125492.0
1413,0.0
1414,118976.0
1415,236483.0
1416,188442.0
1417,0.0
1418,170272.0
1419,194505.0
1420,0.0
1421,37691.0
1422,0.0
1423,0.0
1424,102707.0
1425,267506.0
1426,197809.0
1427,0.0
1428,140613.0
1429,247234.0
1430,166909.0
1431,93725.0
1432,407366.0
1433,13692.0
1434,0.0
1435,0.0
1436,306319.0
1437,715442.0
1438,131342.0
1439,173940.0
1440,402601.0
1441,204077.0
1442,77238.0
1443,235878.0
1444,482018.0
1445,241801.0
1446,310543.0
1447,51106.0
1448,463493.0
1449,322335.0
1450,0.0
1451,70589.0
1452,375080.0
1453,381363.0
1454,291710.0
1455,170157.0
1456,597636.0
1457,281798.0
1458,288768.0
1459,276691.0
